
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001477                       # Number of seconds simulated (Second)
simTicks                                   1476840000                       # Number of ticks simulated (Tick)
finalTick                                  1476840000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     21.05                       # Real time elapsed on the host (Second)
hostTickRate                                 70158000                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     709508                       # Number of bytes of host memory used (Byte)
simInsts                                      3510353                       # Number of instructions simulated (Count)
simOps                                        3510368                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   166759                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     166760                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          1476841                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.420710                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.376934                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                         3520033                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      143                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                        3517936                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    269                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 9807                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              5032                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  56                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples             1459786                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.409898                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.189273                       # Number of insts issued each cycle (Count)
system.cpu.rename.intReturned                 3219389                       # count of registers freed and written back to integer free list (Count)
system.cpu.rob.reads                          4711778                       # The number of ROB reads (Count)
system.cpu.rob.writes                         7045246                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                  3510353                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                    3510368                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                 544786                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    14                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                  940                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty           1093                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict                262                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                1161                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp               1161                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq             943                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateReq               7                       # Transaction distribution (Count)
system.l2bus.transDist::InvalidateResp              7                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port          949                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port         4619                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                     5568                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        25472                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       178944                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    204416                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 6                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples                2117                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001417                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.037627                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                      2114     99.86%     99.86% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         3      0.14%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                  2117                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   1476840000                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              5646000                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1194000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             5116000                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests            3460                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         1349                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 3                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            3                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                 5                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data               694                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                  699                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst                5                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data              694                       # number of overall hits (Count)
system.l2cache.overallHits::total                 699                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             395                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            1010                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               1405                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            395                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           1010                       # number of overall misses (Count)
system.l2cache.overallMisses::total              1405                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     38517000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    105880000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     144397000                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     38517000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    105880000                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    144397000                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           400                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          1704                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             2104                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          400                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         1704                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            2104                       # number of overall (read+write) accesses (Count)
